wave,norm
6078.5483,987.4801016152963
6079.9502,987.5794717356711
6081.3491,987.6787145787911
6082.7515,987.7782914010596
6084.1504,987.8777052483472
6085.5537,987.9775177010065
6086.9536,988.0771741391126
6088.354,988.1769520089381
6089.7578,988.2770583722297
6091.1587,988.377044095046
6092.5635,988.4773946823456
6093.9648,988.5775816385477
6095.3701,988.6781413079362
6096.7725,988.7785801260491
6098.1782,988.8793422497182
6099.5811,988.9799905510025
6100.9844,989.08075446517
6102.3911,989.1818498413527
6103.7949,989.2828240445228
6105.2026,989.3841663677157
6106.6069,989.4853514012842
6108.0151,989.5869052655489
6109.4204,989.6883377459898
6110.8257,989.7898579700532
6112.2349,989.8917481247297
6113.6411,989.9935094815446
6115.0508,990.0956125496584
6116.4575,990.1975866696247
6117.8682,990.2999394597349
6119.2754,990.4021268891837
6120.6831,990.5044392265743
6122.0947,990.6071240832653
6123.5029,990.7096505599524
6124.915,990.8125502752337
6126.3242,990.91532788958
6127.7368,991.0184430120997
6129.1465,991.1214358926366
6130.5566,991.2245474730655
6131.9702,991.3280048895472
6133.3809,991.4313398824747
6134.7954,991.5350434000056
6136.2065,991.6385876961385
6137.6216,991.7425159097918
6139.0337,991.846314121314
6140.4458,991.9502026422318
6141.8618,992.0544688514815
6143.2749,992.1586122119705
6144.6914,992.2630971527074
6146.105,992.3674590963167
6147.522,992.4721632813964
6148.9365,992.576773914663
6150.3511,992.6814831285272
6151.769,992.7865281961987
6153.1846,992.8914944173894
6154.6035,992.9967972056852
6156.019,993.1019393930133
6157.439,993.2075079699391
6158.8555,993.3129083586382
6160.272,993.4184007267779
6161.6929,993.5243132657529
6163.1104,993.630064744968
6164.5312,993.7361550791425
6165.9497,993.8421662929131
6167.3711,993.9484871411223
6168.79,994.0547138173382
6170.2095,994.1610782926032
6171.6323,994.267783337759
6173.0518,994.3743340493295
6174.4756,994.481301071452
6175.896,994.5881060810487
6177.3198,994.6952604670496
6178.7412,994.8023278951094
6180.1626,994.9094889799369
6181.5874,995.0170004587692
6183.0098,995.124424848719
6184.4355,995.2321927918188
6185.8579,995.3398054663529
6187.2847,995.4478455992021
6188.708,995.5557151439302
6190.1318,995.663717022543
6191.5591,995.7720792641202
6192.9834,995.8803084970519
6194.4116,995.988929191632
6195.8364,996.0973862663384
6197.2651,996.2062355180265
6198.6909,996.3149590342389
6200.1172,996.4238159021444
6201.5469,996.5330279060565
6202.9731,996.6420680194981
6204.4038,996.751548043532
6205.8311,996.8608636245772
6207.2622,996.9705663033142
6208.6899,997.080104253521
6210.1216,997.190045346105
6211.5503,997.2998522042557
6212.9795,997.4097936339416
6214.4121,997.5200931669717
6215.8418,997.6302658548093
6217.2749,997.7407972793904
6218.7056,997.8512402547173
6220.1392,997.9620040168256
6221.5703,998.0726714383244
6223.0015,998.1834433840432
6224.4365,998.2946066711016
6225.8687,998.4056501751248
6227.3042,998.5170469482835
6228.7368,998.6283159484625
6230.1729,998.7399543649827
6231.6064,998.851488136239
6233.04,998.9631271240238
6234.4771,999.0751365061899
6235.9116,999.187040973548
6237.3496,999.2993165150377
6238.7842,999.4114244440939
6240.2231,999.523966612786
6241.6587,999.63634873307
6243.0942,999.7488209952538
6244.5342,999.8617442969743
6245.9707,999.9744914218986
6247.4111,1000.0876432494746
6248.8481,1000.2006264038606
6250.2891,1000.3140227960733
6251.7271,1000.4272817069858
6253.165,1000.5406312527501
6254.6069,1000.654395062821
6256.0459,1000.7680288747556
6257.4888,1000.882069791735
6258.9282,1000.9959330109633
6260.3716,1001.1102118893218
6261.8115,1001.2243126970087
6263.252,1001.3385600455902
6264.6963,1001.4532082004181
6266.1377,1001.5677254252413
6267.5825,1001.6826123117104
6269.0244,1001.7973679635209
6270.4702,1001.9125336826532
6271.9126,1002.0275280461392
6273.3555,1002.1426616869524
6274.8022,1002.2581983741359
6276.2456,1002.373571142706
6277.6929,1002.4893555634596
6279.1372,1002.6049997296932
6280.585,1002.7210241446292
6282.0298,1002.8369079593581
6283.4751,1002.9529316386988
6284.9238,1003.069328384705
6286.3696,1003.1855920659892
6287.8193,1003.3022695995452
6289.2661,1003.4188137896275
6290.7163,1003.5357321620513
6292.1636,1003.6525168365029
6293.6108,1003.7693934240914
6295.062,1003.8866934319593
6296.5103,1004.0038592324748
6297.9624,1004.1214329225422
6299.4111,1004.2388315533117
6300.8638,1004.3566548402945
6302.3135,1004.4743351184047
6303.7632,1004.5921155775312
6305.2168,1004.7103134491389
6306.6675,1004.8283758732467
6308.1216,1004.9468155839639
6309.5728,1005.065119451119
6311.0278,1005.1838337267299
6312.4795,1005.3023791330512
6313.9316,1005.4210574719355
6315.3877,1005.5401633826887
6316.8403,1005.6590833907396
6318.2974,1005.7784724915499
6319.751,1005.89767525382
6321.208,1006.0172574549358
6322.6621,1006.136702028875
6324.1201,1006.2565676016052
6325.5752,1006.3762951788796
6327.0303,1006.4961230206159
6328.4893,1006.6163726381415
6329.9453,1006.7364753720345
6331.4048,1006.85696738472
6332.8613,1006.9773120429553
6334.3218,1007.0980877651803
6335.7788,1007.2186743239236
6337.2363,1007.3394023936789
6338.6978,1007.4605622789542
6340.1558,1007.5815321987777
6341.6182,1007.7029676300422
6343.0767,1007.8241793261325
6344.5396,1007.9458570459935
6345.999,1008.0673437108729
6347.459,1008.1889802385429
6348.9229,1008.311041935201
6350.3833,1008.4329117311811
6351.8477,1008.5552154571959
6353.3091,1008.6773684953056
6354.7739,1008.7999057417272
6356.2358,1008.9223001245086
6357.6982,1009.0448359542243
6359.1641,1009.1677649084138
6360.627,1009.2905418482076
6362.0938,1009.4137458534859
6363.5576,1009.5367973388401
6365.0249,1009.6602426512815
6366.4893,1009.7835432981012
6367.9536,1009.9069346126407
6369.4224,1010.0308045464587
6370.8877,1010.1544784050335
6372.3564,1010.278538424185
6373.8228,1010.4025031123172
6375.2925,1010.5268458454269
6376.7588,1010.6509996324273
6378.2261,1010.7753366499513
6379.6968,1010.9000605758964
6381.1646,1011.0246370430964
6382.6357,1011.1495921601178
6384.104,1011.2744076977261
6385.5762,1011.3996531631323
6387.0454,1011.5247414869183
6388.5146,1011.6499276364025
6389.9878,1011.7755526826276
6391.458,1011.9010196511008
6392.9316,1012.02687459581
6394.4023,1012.1525793413335
6395.877,1012.2787235910951
6397.3481,1012.4046571190031
6398.8198,1012.5307389962562
6400.2954,1012.6572522061738
6401.7681,1012.7836136590105
6403.2441,1012.9103551885865
6404.7173,1013.0369528639484
6406.1943,1013.1639737592545
6407.668,1013.2908071393572
6409.1421,1013.4177709669583
6410.6196,1013.5451238072397
6412.0947,1013.6723656297535
6413.5732,1013.7999966372051
6415.0488,1013.9274728289473
6416.5278,1014.0553382993421
6418.0039,1014.1830482269077
6419.4805,1014.3108963299592
6420.9609,1014.4391685303982
6422.438,1014.5672494641498
6423.9189,1014.6957546056858
6425.397,1014.8241111110536
6426.8784,1014.952848516839
6428.3569,1015.0814278349386
6429.8359,1015.2101442878532
6431.3184,1015.3392591067018
6432.7979,1015.4682059970479
6434.2812,1015.5975774499262
6435.7617,1015.7267976704485
6437.2456,1015.8564076104132
6438.7266,1015.985856796577
6440.2114,1016.1157306814122
6441.6929,1016.245408023653
6443.1748,1016.3752121566845
6444.6606,1016.5054497904999
6446.1431,1016.6354895975131
6447.6294,1016.7659541395542
6449.1128,1016.8962551120856
6450.6001,1017.0269896364534
6452.084,1017.1575158033529
6453.5684,1017.2881761137327
6455.0566,1017.4192611451336
6456.5415,1017.550145263387
6458.0303,1017.6814628603508
6459.5161,1017.8126051147448
6461.0054,1017.9441454843231
6462.4917,1018.075509606455
6463.9785,1018.2070062918996
6465.4692,1018.3389363271102
6466.9565,1018.4706533773225
6468.4478,1018.6028125299988
6469.936,1018.73478434098
6471.4277,1018.8671538003933
6472.9165,1018.9993527142931
6474.4058,1019.1316824470747
6475.8984,1019.264391784638
6477.3882,1019.3969380720387
6478.8818,1019.5299082498044
6480.3726,1019.6627144831232
6481.8667,1019.795899876926
6483.3579,1019.9289114398606
6484.8496,1020.0620518843616
6486.3447,1020.195580018416
6487.8369,1020.328932865446
6489.333,1020.462717835168
6490.8262,1020.5963265685596
6492.3228,1020.7303224449784
6493.8164,1020.8641321060892
6495.3101,1020.9980326569159
6496.8081,1021.1324005775085
6498.3027,1021.2665448775699
6499.8013,1021.4011293828869
6501.2964,1021.535480187849
6502.7954,1021.6702618944362
6504.2915,1021.8048627626512
6505.7876,1021.9395430613569
6507.2881,1022.0746988224386
6508.7852,1022.2096271358223
6510.2861,1022.3449765249484
6511.7837,1022.4801063385253
6513.2852,1022.6156658600336
6514.7837,1022.7510317800692
6516.2822,1022.8864744379702
6517.7852,1023.0224004772765
6519.2842,1023.1580407864699
6520.7876,1023.2941550435127
6522.2876,1023.4300366833061
6523.792,1023.5663919128392
6525.2925,1023.7024680223642
6526.7939,1023.8386996289747
6528.2988,1023.9753225086087
6529.8008,1024.1117552124692
6531.3062,1024.2485695597388
6532.8091,1024.385228935224
6534.3154,1024.522269413891
6535.8184,1024.6590809670085
6537.3223,1024.7960452461
6538.8296,1024.9333897459792
6540.334,1025.0705399547787
6541.8423,1025.2081153721172
6543.3472,1025.3454496816826
6544.856,1025.483208594901
6546.3613,1025.62071598299
6547.8677,1025.7583913748713
6549.3774,1025.896435614061
6550.8843,1026.034290439468
6552.3945,1026.1725134000658
6553.9019,1026.3105456892497
6555.4136,1026.4490370151677
6556.9214,1026.5872356400355
6558.4336,1026.7259017959636
6559.9424,1026.8643197544961
6561.4512,1027.0028006696173
6562.9644,1027.1417481036178
6564.4741,1027.280436148644
6565.9878,1027.419553256928
6567.4985,1027.5584555863352
6569.0127,1027.6977402425362
6570.5239,1027.8368087750255
6572.0356,1027.9759825463366
6573.5513,1028.115583462983
6575.0635,1028.254920193409
6576.5796,1028.3946740174542
6578.0923,1028.534171456818
6579.6094,1028.6741312642519
6581.123,1028.813824074282
6582.6372,1028.953627516304
6584.1548,1029.0937997163685
6585.6694,1029.233748949121
6587.1885,1029.374167674507
6588.7036,1029.5142695941825
6590.2231,1029.654830850925
6591.7393,1029.795138581802
6593.2554,1029.9354881028717
6594.7759,1030.0762955671776
6596.293,1030.2168380533603
6597.814,1030.3577911996172
6599.332,1030.4985149645283
6600.8535,1030.6396112854254
6602.3721,1030.7804860255599
6603.8911,1030.9214445318225
6605.4141,1031.062820404655
6606.9336,1031.203916788737
6608.457,1031.345420164575
6609.9771,1031.4866610933989
6611.5015,1031.6283450881713
6613.0225,1031.7697558269904
6614.5439,1031.9112457835242
6616.0693,1032.0531492386256
6617.5913,1032.1947771130658
6619.1172,1032.3368080096375
6620.6396,1032.4785524397525
6622.1665,1032.6207545707616
6623.6899,1032.7626686699377
6625.2139,1032.904675845023
6626.7417,1033.0470737039388
6628.2661,1033.1891904550887
6629.7944,1033.3317059404956
6631.3198,1033.4739853457565
6632.8486,1033.6166155623962
6634.3745,1033.7590080945033
6635.9009,1033.9014793884662
6637.4312,1034.0443461716004
6638.958,1034.186916838544
6640.4888,1034.329890974797
6642.0166,1034.4726140492737
6643.5483,1034.6157298885946
6645.0767,1034.7585649897378
6646.6055,1034.9014642696734
6648.1382,1035.0447542005459
6649.6675,1035.1877515348892
6651.2007,1035.3311380718778
6652.731,1035.4742770896053
6654.2651,1035.61779449469
6655.7959,1035.7610252714014
6657.3271,1035.9043147366117
6658.8623,1036.047999047808
6660.394,1036.1913754419866
6661.9297,1036.335145143446
6663.4624,1036.4786520094742
6664.999,1036.6225412639799
6666.5322,1036.7661284924366
6668.0659,1036.90977804652
6669.6035,1037.0538075921215
6671.1377,1037.197532479123
6672.6763,1037.3416825687348
6674.2114,1037.485516865153
6675.7505,1037.629737231787
6677.2861,1037.7736400200079
6678.8257,1037.9179271897638
6680.3623,1038.0619418488704
6681.8989,1038.2059642574848
6683.4399,1038.3504059608902
6684.9775,1038.494534959344
6686.519,1038.6390346306362
6688.0571,1038.7832197760836
6689.5996,1038.9278206810416
6691.1382,1039.0720583574732
6692.6777,1039.2163818656766
6694.2212,1039.3610809068095
6695.7607,1039.505404579057
6697.3052,1039.650195675062
6698.8457,1039.794609545322
6700.3906,1039.9394327058756
6701.9316,1040.0838861502696
6703.4736,1040.2284282726412
6705.0195,1040.373329933956
6706.562,1040.517905927702
6708.1084,1040.6628395068485
6709.6519,1040.8074923835368
6711.1987,1040.9524446334863
6712.7427,1041.0971236440269
6714.2871,1041.2418283195682
6715.8354,1041.3868855665369
6717.3804,1041.5316198399648
6718.9292,1041.6766952645967
6720.4751,1041.8214832494743
6722.0249,1041.9666196634648
6723.5713,1042.1114198641608
6725.1177,1042.256201273055
6726.6685,1042.4013747481088
6728.2163,1042.5462465204153
6729.7676,1042.6914239498633
6731.3159,1042.83629770601
6732.8682,1042.9815217246698
6734.417,1043.1263933088508
6735.9663,1043.2712856502535
6737.5195,1043.4165155694675
6739.0693,1043.5613994344733
6740.6235,1043.7066653552213
6742.1743,1043.851583212501
6743.729,1043.9968340977591
6745.2803,1044.141734920288
6746.832,1044.2866396554641
6748.3877,1044.4318832755766
6749.9404,1044.5768111401064
6751.4966,1044.7220288584735
6753.0498,1044.8669287822124
6754.6069,1045.0121535010317
6756.1611,1045.157067679525
6757.7153,1045.3019407363258
6759.2734,1045.4471349525606
6760.8286,1045.5920155177446
6762.3877,1045.737214762197
6763.9434,1045.8820517061229
6765.5029,1046.0271955425467
6767.0596,1046.1720308431252
6768.6162,1046.316807831019
6770.1772,1046.4619437141448
6771.7344,1046.606674930711
6773.2959,1046.7517531607812
6774.854,1046.8964618196894
6776.4165,1047.0415241374926
6777.9756,1047.186214766022
6779.5347,1047.3308482754696
6781.0981,1047.4758221741831
6782.6582,1047.620430503075
6784.2222,1047.7653394447461
6785.7827,1047.9098621820856
6787.3477,1048.0547383890553
6788.9092,1048.1992262523077
6790.4707,1048.34364867473
6792.0366,1048.4884111517863
6793.5991,1048.632791351456
6795.1655,1048.7774625952536
6796.729,1048.9217955844392
6798.2964,1049.0664167885586
6799.8604,1049.210651417051
6801.4282,1049.3551622323446
6802.9927,1049.4992935564587
6804.5581,1049.643431284192
6806.127,1049.7878132777491
6807.6929,1049.9318401039964
6809.2627,1050.0761451119092
6810.8291,1050.2200559811808
6812.3994,1050.364242119042
6813.9668,1050.5080778334718
6815.5342,1050.6518282489776
6817.106,1050.795895299893
6818.6743,1050.939553575976
6820.2466,1051.083488794854
6821.8154,1051.2270130818943
6823.3887,1051.3708569866546
6824.9585,1051.5142877393828
6826.5283,1051.6576241839907
6828.1025,1051.801266415491
6829.6733,1051.944501342809
6831.2485,1052.0880388486887
6832.8198,1052.2311212883906
6834.3955,1052.3745031299425
6835.9678,1052.5174732298833
6837.5405,1052.6603761341128
6839.1172,1052.8035372296076
6840.6904,1052.946274190867
6842.2681,1053.0893114601836
6843.8418,1053.2318770626894
6845.4199,1053.3747306297462
6846.9946,1053.5171646764434
6848.5698,1053.6595309661782
6850.1494,1053.8021801378297
6851.7251,1053.9443612732964
6853.3052,1054.0868219347035
6854.8818,1054.2288484426838
6856.4624,1054.3711150431498
6858.0396,1054.5129542818256
6859.6177,1054.654751821438
6861.1992,1054.7967304573172
6862.7778,1054.9383232133905
6864.3604,1055.080147510887
6865.9395,1055.2215298362328
6867.5225,1055.3631313388717
6869.1025,1055.5043333448289
6870.6826,1055.645411907013
6872.2671,1055.7867490249396
6873.8481,1055.9276385477997
6875.4331,1056.0687474028111
6877.0146,1056.2094064543778
6878.6006,1056.3503257226444
6880.1831,1056.490792889693
6881.7656,1056.6311177231696
6883.3525,1056.7716884114818
6884.936,1056.911812501364
6886.5239,1057.0521786924467
6888.1079,1057.1920518338102
6889.6963,1057.3321633858698
6891.2812,1057.471814979418
6892.8667,1057.6113669059791
6894.4561,1057.75110757621
6896.0425,1057.8904288108065
6897.6323,1058.02989120986
6899.2192,1058.1689406407074
6900.8105,1058.3082151189049
6902.3979,1058.4469867252094
6903.9858,1058.5856392214334
6905.5776,1058.724467396818
6907.1665,1058.8628766219213
6908.7593,1059.0014576667538
6910.3486,1059.1395652139508
6911.9419,1059.2778494952815
6913.5322,1059.4157013876543
6915.1226,1059.5533886536414
6916.7173,1059.6912727516362
6918.3081,1059.82864318042
6919.9038,1059.9662582419392
6921.4956,1060.103357410318
6923.0918,1060.2406540238026
6924.6846,1060.377475557017
6926.2812,1060.5144389745403
6927.8745,1060.6509336761308
6929.4683,1060.7872842443699
6931.0664,1060.9238134738266
6932.6606,1061.0598192990092
6934.2593,1061.196016783681
6935.8545,1061.3317227518162
6937.4541,1061.4676076425737
6939.0498,1061.6029648270232
6940.646,1061.738166709721
6942.2466,1061.8735412527762
6943.8438,1062.0084271009046
6945.4448,1062.1434307586196
6947.043,1062.2779940251958
6948.6445,1062.4126289314472
6950.2432,1062.5468210948225
6951.8423,1062.6808381133164
6953.4453,1062.814970993485
6955.0449,1062.9486073246444
6956.6489,1063.0823970651998
6958.249,1063.215646332583
6959.8535,1063.349044728003
6961.4546,1063.4819420729295
6963.0562,1063.6146611930499
6964.6621,1063.747514503425
6966.2642,1063.8798303148178
6967.8706,1064.0122760008012
6969.4736,1064.1442150273128
6971.0806,1064.2762548480366
6972.6841,1064.407777624303
6974.2886,1064.5391515011388
6975.8965,1064.670570538433
6977.5015,1064.8015182116453
6979.1104,1064.9325475942217
6980.7158,1065.063054441859
6982.3257,1065.1936873681038
6983.9321,1065.3237955014222
6985.5386,1065.453669683996
6987.1494,1065.5836469555584
6988.7568,1065.7131042867677
6990.3687,1065.8426761692556
6991.9766,1065.9716777144772
6993.5889,1066.1007812500563
6995.1978,1066.2293604580493
6996.8071,1066.3577182243655
6998.4204,1066.4861391337204
7000.0303,1066.6140324850096
7001.6445,1066.7420082507663
7003.2554,1066.8694621428692
7004.8701,1066.9969542750277
7006.4819,1067.1239539036403
7008.0938,1067.2506965863915
7009.7095,1067.3774707751236
7011.3223,1067.5037490257985
7012.939,1067.6300619945137
7014.5522,1067.7558299051811
7016.1699,1067.881674680917
7017.7837,1068.0069411999116
7019.3984,1068.1320013021116
7021.0171,1068.2570923089525
7022.6323,1068.3816329867338
7024.2515,1068.5061999772531
7025.8677,1068.6302529860757
7027.4878,1068.7543198733715
7029.1045,1068.8778399600562
7030.7212,1069.0010724060814
7032.3428,1069.1243878849914
7033.9604,1069.247107835372
7035.5825,1069.369875459245
7037.2007,1069.492053331464
7038.8237,1069.614296557588
7040.4429,1069.7359556036363
7042.0664,1069.857637409211
7043.6865,1069.9787630943295
7045.3066,1070.0995862955017
7046.9316,1070.220469553211
7048.5527,1070.3407564445172
7050.1782,1070.461061177896
7051.7998,1070.580767810212
7053.4263,1070.7005241563818
7055.0488,1070.8196731567073
7056.6719,1070.938552090112
7058.2988,1071.0573925411834
7059.9229,1071.175710598863
7061.5508,1071.2939852777733
7063.1753,1071.4116918399616
7064.8037,1071.5293575649919
7066.4292,1071.6464892932202
7068.0547,1071.7632953624045
7069.6846,1071.8800891211501
7071.311,1071.9963027061635
7072.9419,1072.1125059443627
7074.5688,1072.2280915512526
7076.2002,1072.343661766743
7077.8281,1072.4586480575056
7079.4561,1072.5733042679738
7081.0889,1072.6879583868679
7082.7178,1072.8019977325355
7084.3511,1072.9160017354109
7085.981,1073.0294241520226
7087.6147,1073.142764400918
7089.2451,1073.2555282642998
7090.876,1073.3679779745069
7092.5112,1073.4803725115892
7094.1431,1073.592187689188
7095.7788,1073.7039083412574
7097.4111,1073.815041089303
7099.0479,1073.9261219522077
7100.6812,1074.036606209546
7102.3145,1074.146730301131
7103.9521,1074.2567812539485
7105.5864,1074.3662465271962
7107.2251,1074.4756400268961
7108.8599,1074.5844060438283
7110.4995,1074.6931216327446
7112.1353,1074.8012147617594
7113.7715,1074.9089626635528
7115.4116,1075.0165928966596
7117.0483,1075.1236247801598
7118.6899,1075.230599119421
7120.3271,1075.3369082618415
7121.9692,1075.4431544644372
7123.6079,1075.5487987388503
7125.2466,1075.6540600258513
7126.8896,1075.759211583343
7128.5293,1075.863765224669
7130.1729,1075.968178399571
7131.813,1076.0719794349257
7133.458,1076.1756980296686
7135.0986,1076.2787462075123
7136.7402,1076.3814629499566
7138.3857,1076.4840265239923
7140.0283,1076.586011308393
7141.6748,1076.687837715665
7143.3174,1076.789021951359
7144.9648,1076.8900981943405
7146.6084,1076.990537020073
7148.2524,1077.0905949414657
7149.9009,1077.1905182796268
7151.5459,1077.2898203506697
7153.1948,1077.3889463184978
7154.8403,1077.4874557587675
7156.4902,1077.5858138616688
7158.1367,1077.6835538756275
7159.7832,1077.78087754349
7161.4346,1077.8780712638318
7163.082,1077.9746095112894
7164.7339,1078.0709888270096
7166.3818,1078.1667117288578
7168.0347,1078.2622992586373
7169.6836,1078.3572292036085
7171.3369,1078.4519836556267
7172.9863,1078.5460853817647
7174.6367,1078.6398137276722
7176.291,1078.7333301276701
7177.9419,1078.8262203868924
7179.5972,1078.9189216542386
7181.249,1079.0109898258836
7182.9048,1079.102841412844
7184.5571,1079.1940588538764
7186.21,1079.2848683412703
7187.8672,1079.3754698757639
7189.521,1079.46544082049
7191.1787,1079.5551768083199
7192.833,1079.6442811720672
7194.4917,1079.7331723365405
7196.1465,1079.8214040083494
7197.8022,1079.909232061673
7199.4619,1079.996817652539
7201.1182,1080.0837687502049
7202.7788,1080.170487940896
7204.4355,1080.256545580546
7206.0972,1080.3424022638894
7207.7549,1080.4275913112901
7209.4131,1080.512344191196
7211.0757,1080.5968569438912
7212.7344,1080.680706220304
7214.3975,1080.764310149937
7216.0571,1080.8472699948393
7217.7212,1080.9299840098324
7219.3818,1081.012052915426
7221.0425,1081.0936548661232
7222.7075,1081.1749931535667
7224.3691,1081.2556900349498
7226.0352,1081.336127510339
7227.6973,1081.4158938066246
7229.3643,1081.4954144716805
7231.0273,1081.5742633847228
7232.6909,1081.6526589540213
7234.3584,1081.7307535656207
7236.0229,1081.8082225183775
7237.6914,1081.885390011849
7239.3564,1081.9619078082526
7241.0259,1082.0381419767434
7242.6919,1082.1137256391462
7244.3579,1082.188818003671
7246.0283,1082.263614321082
7247.6953,1082.3377637675442
7249.3667,1082.4116117348178
7251.0342,1082.4847901757757
7252.7065,1082.5576793880873
7254.375,1082.6299029920747
7256.0439,1082.7016432368155
7257.7168,1082.7730518131866
7259.3867,1082.8438284009007
7261.0605,1082.9142639734273
7262.731,1082.9840542169538
7264.4058,1083.0535151364531
7266.0771,1083.1223218257353
7267.7485,1083.1906230134107
7269.4243,1083.258591326207
7271.0967,1083.325908925207
7272.7734,1083.3928843191077
7274.4463,1083.4591927171966
7276.124,1083.525173529687
7277.7979,1083.5904870781953
7279.4722,1083.655297833735
7281.1509,1083.7197574203935
7282.8257,1083.783545926361
7284.5054,1083.846997084884
7286.1812,1083.9097770490323
7287.8613,1083.9721918732423
7289.5376,1084.0339394709763
7291.2148,1084.0951934019793
7292.896,1084.1560636442362
7294.5737,1084.2162774951526
7296.2559,1084.276120693307
7297.9341,1084.3352897171774
7299.6172,1084.3940970323054
7301.2964,1084.4522338049728
7302.98,1084.5099862753063
7304.6602,1084.5670855315873
7306.3408,1084.6236612867121
7308.0254,1084.6798317640403
7309.7065,1084.7353458011523
7311.3921,1084.7904662555386
7313.0742,1084.8449302090958
7314.7607,1084.898992193393
7316.4434,1084.9523882485228
7318.1265,1085.005252496085
7319.814,1085.0577074428397
7321.498,1085.109506297147
7323.186,1085.1608787303414
7324.8711,1085.2116134417583
7326.5601,1085.261913912151
7328.2456,1085.311558812649
7329.9312,1085.3606551037585
7331.6216,1085.4093365386018
7333.3081,1085.4573513999546
7334.9995,1085.5049490129163
7336.6865,1085.5518667128906
7338.3784,1085.5983621976065
7340.0669,1085.6442059412573
7341.7554,1085.6894912626537
7343.4482,1085.7343306803473
7345.1377,1085.778521724855
7346.8315,1085.8222620318286
7348.5215,1085.8653415371825
7350.2163,1085.9079783274087
7351.9067,1085.9499401312883
7353.5981,1085.9913620853756
7355.2939,1086.0323241424292
7356.9858,1086.072624970563
7358.6826,1086.1124730948345
7360.3755,1086.151660775296
7362.0728,1086.190379323318
7363.7661,1086.2284363625176
7365.4604,1086.2659452386467
7367.1587,1086.3029693016613
7368.8535,1086.3393442680797
7370.5527,1086.3752387197085
7372.2485,1086.410486874054
7373.9487,1086.4452498532899
7375.645,1086.4793572130773
7377.3418,1086.5128986806858
7379.043,1086.5459483867933
7380.7402,1086.578342484321
7382.4424,1086.61025179831
7384.1406,1086.6415066712184
7385.8433,1086.672262863089
7387.5425,1086.702374944167
7389.2422,1086.731914936652
7390.9458,1086.7609392815848
7392.6465,1086.7893312330193
7394.3511,1086.8172034269646
7396.0522,1086.844434300321
7397.7573,1086.8711433051867
7399.4595,1086.897221454775
7401.1616,1086.92271286736
7402.8682,1086.9476838476382
7404.5713,1086.9720165189315
7406.2788,1086.9958229911683
7407.9824,1087.0189870027427
7409.6909,1087.0416274182885
7411.3955,1087.063626845754
7413.1006,1087.0850435856967
7414.8101,1087.105923844127
7416.5156,1087.1261645880006
7418.2261,1087.145871893699
7419.9326,1087.164941346188
7421.6436,1087.1834674771815
7423.3506,1087.201357811441
7425.0586,1087.218666145086
7426.7705,1087.2354191567224
7428.4795,1087.251549633627
7430.1924,1087.2671211020877
7431.9014,1087.2820625326974
7433.6152,1087.2964494072748
7435.3257,1087.3102128471226
7437.04,1087.3234096338397
7438.751,1087.3359847752927
7440.4624,1087.3479669177532
7442.1777,1087.359378267313
7443.8901,1087.370173023974
7445.6064,1087.3803935037815
7447.3193,1087.389995959298
7449.0366,1087.399023590718
7450.7505,1087.4074348805063
7452.4644,1087.4152483168316
7454.1831,1087.4224833024662
7455.8979,1087.4291027890592
7457.6172,1087.4351389466003
7459.3325,1087.440561742101
7461.0527,1087.445398923944
7462.769,1087.449625318418
7464.4858,1087.4532536505424
7466.207,1087.4562897157052
7467.9248,1087.4587193645036
7469.647,1087.460553251041
7471.3652,1087.461782379406
7473.0884,1087.462412835031
7474.8076,1087.462440984933
7476.5269,1087.4618691362944
7478.251,1087.4606933682653
7479.9712,1087.4589193644729
7481.6963,1087.4565377611273
7483.4175,1087.4535604312111
7485.1431,1087.4499730168693
7486.8652,1087.4457917441555
7488.5874,1087.4410099381512
7490.3145,1087.4356119549852
7492.0371,1087.429627277187
7493.7651,1087.4230213657083
7495.4888,1087.4158310659386
7497.2173,1087.4080185092798
7498.9419,1087.3996229131635
7500.667,1087.3906250113034
7502.397,1087.380999426934
7504.1226,1087.3707980481913
7505.853,1087.3599666970447
7507.5801,1087.348555724328
7509.311,1087.336518405395
7511.0386,1087.323904313788
7512.7666,1087.3106884144338
7514.499,1087.2968381033318
7516.2275,1087.282419975994
7517.9609,1087.2673606212554
7519.6904,1087.2517364971955
7521.4243,1087.2354729031183
7523.1548,1087.2186430349338
7524.8853,1087.2012161535417
7526.6206,1087.1831420154606
7528.3521,1087.1645102700982
7530.0884,1087.1452284686732
7531.8203,1087.1253991917215
7533.5571,1087.1049163371483
7535.2905,1087.0838776646635
7537.0239,1087.0622443212462
7538.7617,1087.039959804267
7540.4961,1087.017124310894
7542.2349,1086.9936353353057
7543.9702,1086.96959985115
7545.7095,1086.9449144526586
7547.4453,1086.9196860733346
7549.1816,1086.893858870102
7550.9229,1086.8673638670953
7552.6597,1086.8403461436667
7554.4014,1086.8126600715432
7556.1392,1086.784445839877
7557.8818,1086.7555625711711
7559.6201,1086.7261616838305
7561.3594,1086.6961560676782
7563.103,1086.665486975689
7564.8428,1086.6342975138573
7566.5874,1086.6024339044623
7568.3281,1086.5700555030794
7570.0732,1086.5370085999423
7571.8149,1086.5034413401113
7573.561,1086.4692038506817
7575.3032,1086.4344595954428
7577.0459,1086.3991235150977
7578.793,1086.363115074098
7580.5366,1086.3265976556795
7582.2847,1086.2894042391308
