wspec,mspec
4724.71272108,41.799732421460384
4725.64045415,41.43657470881512
4726.56829029,41.31050820538039
4727.4960233599995,41.71163172671446
4728.4238595,42.178589307397154
4729.35210792,42.5369358404987
4730.27984099,42.527761582103174
4731.20767713,42.528195867440765
4732.1354102,42.560072152352866
4733.06324634,42.47469235332297
4733.991494759999,42.155658306501216
4734.919227830001,41.9550907663221
4735.847063969999,42.19212946191767
4736.7747970400005,42.334829190566765
4737.70253011,42.25922255870884
4738.6308816,42.314405832188115
4739.55861467,42.547679165949575
4740.48645081,42.691318001895326
4741.41418388,42.88479274732372
4742.341916949999,42.65908019356866
4743.27026844,42.32023620063345
4744.19800151,42.34622975248604
4745.1257345799995,42.38945690380219
4746.05357072,42.69470251134373
4746.98130379,42.88905939665069
4747.909552210001,42.79316771967325
4748.83738835,42.80548130921594
4749.7651214200005,43.01420620696165
4750.69295756,43.31996566326247
4751.62069063,43.530642526527515
4752.54893905,43.873770565632576
4753.47677519,43.76499225589653
4754.40450826,43.30424098710183
4755.3323444,43.19418009443923
4756.2600774699995,43.11618315564078
4757.18832589,43.20817469914421
4758.11616203,43.224278421218614
4759.0438951,43.04693510821533
4759.97162817,43.14098634458906
4760.89946431,43.222884174195826
4761.82771273,42.82098976765909
4762.75554887,42.58913010191457
4763.68328194,43.08635526898561
4764.61101501,43.60418203133293
4765.53885115,43.64010167903371
4766.46709957,43.65859723013145
4767.39483264,43.81237522375522
4768.32266878,43.84049478171609
4769.250401849999,43.79847776046088
4770.17823799,43.76161212905234
4771.10648641,43.38946982397575
4772.03421948,42.79315293736053
4772.96205562,42.572661327974316
4773.88978869,43.018708849859244
4774.81762483,43.45097190089408
4775.74587325,43.44523960392818
4776.67360632,43.07241658184562
4777.60144246,42.775925585172615
4778.5291755299995,42.899466953084335
4779.45701167,43.12962362939913
4780.38526009,42.97401611383801
4781.31299316,42.694560285633024
4782.2408293,42.7249004065322
4783.16856237,42.66962422403894
4784.096295439999,42.724355225940045
4785.024646929999,43.35621483320349
4785.95238,43.726573805052176
4786.880216139999,43.46264019754105
4787.8079492100005,43.278317361781035
4788.73568228,43.26913235898471
4789.66403377,42.712721309854665
4790.59176684,42.10616584707097
4791.5194999099995,42.21671145895892
4792.44733605,42.50425835466582
4793.375069119999,42.79551576529338
4794.30342061,43.132374367807174
4795.23115368,43.394513406978625
4796.1588867499995,43.49939081800107
4797.08672289,43.53607796064477
4798.014455959999,43.27000238771934
4798.94270438,42.60255282746757
4799.87054052,42.34559472554552
4800.7982735900005,42.55166502287694
4801.726109730001,43.07992347830139
4802.6538428,43.83579584800091
4803.58209122,44.46006620275161
4804.50992736,44.70100578922048
4805.43766043,44.35832596506911
4806.36549657,43.9056080049761
4807.2932296399995,43.514526921679106
4808.22147806,43.19196311335292
4809.1493142,43.27190728373301
4810.07704727,43.22358846418962
4811.004780339999,42.3138377087685
4811.9326164799995,41.334521075647565
4812.8608649,41.35101992684476
4813.788701039999,41.985905243212684
4814.716434110001,42.685213815106756
4815.64416718,43.50367314529882
4816.5720033200005,43.856267223289976
4817.50025174,43.64135718623538
4818.4279848099995,43.3675810454207
4819.35582095,43.373100591582016
4820.283554019999,43.68014248852723
4821.21139016,44.13789585511619
4822.13963858,44.35582300782171
4823.06737165,44.027192788493316
4823.99520779,43.48450074187967
4824.9229408599995,43.02794776830758
4825.850777,42.75156098135026
4826.779025419999,42.8551933026409
4827.7067584900005,43.216392283500085
4828.63459463,43.650845051409384
4829.5623277,43.97970305242666
4830.49006077,44.062024960679686
4831.41841226,43.743743287299694
4832.34614533,43.34618223412226
4833.27398147,43.53996285841618
4834.20171454,43.9242058764034
4835.129447609999,43.75845598053578
4836.0577991,43.438217539263334
4836.98553217,43.54307972095846
4837.913265239999,43.90338571154524
4838.84110138,44.111186503929034
4839.76883445,44.40320183843252
4840.697185939999,44.854134230778406
4841.62491901,45.042293951194566
4842.55265208,44.63151860112073
4843.48048822,43.694530183554164
4844.40822129,43.172299551705024
4845.33657278,43.38657688755703
4846.26430585,43.46808633372762
4847.1920389199995,43.190004764000214
4848.11987506,42.76647362397161
4849.047608129999,42.72836126212494
4849.97585655,43.34541043907042
4850.90369269,43.918904905629844
4851.83142576,43.77238797873516
4852.7592619,43.129869220696975
4853.68699497,42.78873610575852
4854.61524339,42.64164828285619
4855.54307953,42.77309679697841
4856.4708126,43.5822576180336
4857.39864874,44.379655177438266
4858.3263818099995,44.55068221928393
4859.25463023,44.241131731956266
4860.18246637,43.73835230951864
4861.11019944,43.47738079048849
4862.037932509999,43.93486585988999
4862.9657686499995,44.51989476551489
4863.89401707,44.516728886130586
4864.82185321,44.27039500084522
4865.74958628,44.38053634657738
4866.67731935,44.58477317031121
4867.6051554900005,44.40686691993219
4868.53340391,44.21766349706704
4869.4611369799995,44.467247913046215
4870.38897312,44.818402453235535
4871.316706189999,44.97604204945127
4872.24454233,44.78191096042427
4873.17279075,44.082488845750994
4874.10052382,43.21970383303593
4875.02835996,42.941431019031995
4875.9560930299995,43.25110105071392
4876.88392917,43.36256180544197
4877.81217759,43.38616198143767
4878.73991066,43.60593608085778
4879.6677468,43.90732763212889
4880.59547987,44.30917690761114
4881.523316010001,44.76488617395451
4882.45156443,44.464220316700036
4883.3792975,43.82085553266066
4884.30713364,43.94022974105388
4885.23486671,44.41914582877844
4886.162599779999,44.52924766800629
4887.09095127,44.35945190149472
4888.01868434,44.15437723940763
4888.94652048,44.320494767322856
4889.87425355,44.8484833504174
4890.801986619999,45.00774627856303
4891.730338109999,44.72264699656325
4892.65807118,44.66818426199389
4893.585907319999,44.96371440070381
4894.513640390001,45.042040703378504
4895.44137346,44.90666058093937
4896.36972495,44.905968415977306
4897.29745802,45.070546188296554
4898.2251910899995,45.12462420559736
4899.15302723,44.96862393964787
4900.080760299999,44.887184908740814
4901.00911179,44.667079533401704
4901.93684486,44.53219279668342
4902.8645779299995,44.40177565907412
4903.79241407,44.0437287462721
4904.720147139999,43.96434004569946
4905.648395560001,44.3292856732535
4906.576231699999,44.64672563757694
4907.5039647700005,44.775476961234844
4908.43180091,44.446773769182094
4909.35953398,43.67371498358752
4910.2877824,43.056682168799014
4911.21561854,42.89678815675051
4912.14335161,42.87801446713889
4913.07118775,43.244030901915394
4913.9989208199995,43.68876604963559
4914.92716924,43.84574997447131
4915.85500538,44.10051025883605
4916.78273845,44.73554059223114
4917.71057459,44.936351915359865
4918.63830766,44.44173995439027
4919.566556079999,43.96826912854573
4920.494392219999,43.99358718321352
4921.42212529,44.412487624592586
4922.34985836,44.8298734184469
4923.2776945,45.01569296762908
4924.20594292,45.048701054202525
4925.13377906,45.008916467006884
4926.06151213,44.74654346392679
4926.9892451999995,44.413345843935126
4927.91708134,44.321357284219935
4928.84532976,44.40576131068825
4929.77306283,44.44226449309989
4930.70089897,44.4257220143675
4931.6286320399995,44.23543910400938
4932.55646818,44.43357832223192
4933.484716599999,44.38333796485221
4934.41244967,43.902969472104274
4935.34028581,43.91366642086888
4936.2680188799995,44.28932258835792
4937.19585502,44.25510535979418
4938.12410344,44.159455444869884
4939.05183651,44.42512745723958
4939.97967265,44.595368284000656
4940.90740572,44.77086925172737
4941.83524186,45.20814508060601
4942.76349028,45.60753126141332
4943.69122335,45.81106596063958
4944.61905949,45.84982823352426
4945.54679256,45.47662603196546
4946.4746287,44.77491645534252
4947.402877119999,44.23515465225238
4948.33061019,44.05146280538573
4949.25844633,44.20774538125031
4950.1861794,44.85762794063227
4951.113912469999,45.36583056463395
4952.04226396,45.19717984393353
4952.96999703,44.756354166584046
4953.89783317,44.267488362778316
4954.82556624,44.21272047091269
4955.753299309999,44.54712012829679
4956.681650799999,44.63532600007316
4957.60938387,44.462173760968206
4958.53711694,44.3956041674948
4959.46495308,44.470447777304095
4960.39268615,44.24062611210062
4961.321037639999,44.16601091758925
4962.24877071,44.34274669769567
4963.17650378,44.4561978072696
4964.10433992,44.562094651429604
4965.0320729899995,44.68847725100532
4965.96042448,44.8514272924663
4966.88815755,45.01997406343393
4967.81589062,45.08755989402184
4968.74372676,44.706422960514494
4969.67145983,44.36925524635282
4970.59970825,44.57516686021911
4971.527544389999,44.37021228630367
4972.45527746,43.31175743943761
4973.383113599999,42.662685494424416
4974.3108466700005,43.233231856014285
4975.23909509,43.76693708003664
4976.16693123,43.93965342537396
4977.0946643,43.849105461475126
4978.02250044,43.572610269531225
4978.95023351,43.37721365033489
4979.87848193,43.46836224368016
4980.80631807,43.27892915145102
4981.73405114,42.91906875898268
4982.66188728,42.87116112581032
4983.58962035,43.12669818684418
4984.517868769999,43.23415133096634
4985.445704909999,43.11335904357164
4986.373437979999,43.00832273706239
4987.30117105,42.789299801931186
4988.22900719,42.376964215708064
4989.15725561,41.68604503982407
4990.08509175,41.05067048920541
4991.01282482,41.17104857026477
4991.94055789,41.43662911615031
4992.86839403,41.293439262990894
4993.79664245,41.18099809410468
4994.72447859,41.48264603882428
4995.65221166,41.58549317542734
4996.57994473,41.098690733782234
4997.50778087,40.28158124840185
4998.436029289999,39.300671708857024
4999.36376236,38.885547788031225
5000.291598499999,39.189193664578504
5001.21933157,39.094039768674556
5002.14716771,38.38105317353925
5003.07541613,37.850846990672665
5004.0031492,37.31260533011719
5004.93098534,35.862860299512754
5005.85871841,34.348373859741535
5006.78655455,34.503597419151895
5007.71480297,35.810185195836745
5008.64253604,38.04801944487778
5009.57037218,41.952073746423615
5010.49810525,46.52052751264399
5011.42594139,49.30649855414783
5012.354189809999,49.52326472809089
5013.28192288,47.26271129768689
5014.209759019999,42.49638627658051
5015.13749209,37.64693405028038
5016.06532823,35.30550094131217
5016.99357665,35.199954867786126
5017.92130972,35.68621113167595
5018.84914586,36.20347653579465
5019.77687893,36.89872350972392
5020.7046119999995,37.15037830747745
5021.632963489999,36.767033493330686
5022.56069656,36.723338244208605
5023.488532699999,37.68588587738971
5024.41626577,38.897500264836225
5025.34399884,39.52238040341311
5026.272350329999,39.68634768722856
5027.2000834,40.13892148246034
5028.127919539999,40.81562813658095
5029.05565261,41.2103086232384
5029.98338568,41.82620839376486
5030.91173717,42.29618725033349
5031.83947024,41.94362420006183
5032.76720331,41.50477817493446
5033.69503945,41.6456446319396
5034.62277252,42.21866188760907
5035.5511240099995,42.49864588975662
5036.478857079999,42.42098763513096
5037.40659015,42.53722901987529
5038.334426289999,42.803808090242036
5039.26215936,43.040288686483436
5040.19051085,42.91993636840226
5041.11824392,42.68537683386947
5042.04597699,42.14449964732295
5042.97381313,42.06018690499326
5043.9015462,43.25814117470455
5044.82979462,44.397184710939385
5045.75763076,44.98300598946833
5046.68536383,45.63711251424
5047.61319997,46.029426044675176
5048.54093304,45.89921734054578
5049.469181459999,45.71438938329364
5050.397017599999,45.319877170650315
5051.324750669999,44.84368703840563
5052.252586809999,44.90802189786983
5053.180319879999,45.22574547443592
5054.1085683,45.069857126962255
5055.036404439999,44.687719804064166
5055.96413751,44.75884422210644
5056.89197365,45.29329040381427
5057.81970672,45.79049645540484
5058.74795514,46.070216597149006
5059.67579128,45.931888586776914
5060.60352435,45.18136189011876
5061.53136049,44.45675043210792
5062.45909356,44.18643702664408
5063.387341979999,44.39216043241089
5064.3151781199995,45.048995888844665
5065.242911189999,45.329067774083974
5066.170747329999,45.46602542989067
5067.098480399999,45.88942432421856
5068.02672882,45.912667935967214
5068.9545649599995,45.96104064153525
5069.88229803,45.32435862335705
5070.8100311,43.98885251811587
5071.73786724,42.98999430851964
5072.66611566,42.75802789632523
5073.5939518,43.182870293472185
5074.52168487,43.979821062596066
5075.44941794,44.32480473533494
5076.37725408,44.087878175393826
5077.305502499999,44.11531010566781
5078.23333864,44.79058870096759
5079.161071709999,45.678192316800136
5080.08880478,46.07444953938394
5081.016640919999,46.19019636765848
5081.94488934,46.457964983775426
5082.87262241,46.64089119771407
5083.80045855,46.66651884758989
5084.72819162,46.22043132545793
5085.65602776,45.07412235414248
5086.5842761799995,44.28004078087664
5087.51200925,44.80449590477923
5088.439845389999,45.732597345553025
5089.36757846,45.80044003858569
5090.295414599999,44.967399510432735
5091.22366302,44.16864401177936
5092.151396089999,44.00663159508901
5093.079232229999,44.805592476181054
5094.0069653,45.99298066357226
5094.934801439999,46.42487933334373
5095.8630498600005,46.52801556099587
5096.79078293,46.874354378537376
5097.71861907,46.741180700069364
5098.64635214,46.34962978188185
5099.57418828,46.361819371174334
5100.5024367,46.66753384640556
5101.430169769999,46.84800812144343
5102.3580059099995,46.88391027588144
5103.285738979999,47.025270032453484
5104.213575119999,47.361757469474526
5105.14182354,47.1236662643211
5106.069556609999,46.42422252390527
5106.99739275,46.59098125935416
5107.925125819999,47.48825928521624
5108.85285889,49.008420139095044
5109.781210380001,51.40917999256025
5110.70894345,54.67857888724022
5111.6367795900005,59.383691524298115
5112.56451266,63.661405741914045
5113.49224573,63.25011701465807
5114.42059722,58.35867317324825
5115.3483302899995,52.81131046172232
5116.27616643,49.24416897505606
5117.203899499999,47.72352763882835
5118.131632569999,46.82779066674491
5119.05998406,45.84704242356389
5119.9877171299995,45.492435188805054
5120.91555327,45.60368201218264
5121.843286339999,45.56097789873774
5122.77101941,45.708833319479844
5123.6993709,46.13135445992264
5124.6271039700005,46.35643432296054
5125.55483704,46.6152207608893
5126.48267318,46.75412954396105
5127.41040625,46.857353532366965
5128.33875774,47.218101805465714
5129.26649081,47.1440665699106
5130.194223879999,46.749056294158
5131.1220600199995,46.57067788932779
5132.049793089999,46.28257199201254
5132.97814458,46.00582127431238
5133.90587765,45.98327268362497
5134.83361072,45.69548619458121
5135.7614468599995,44.78724936184259
5136.68917993,43.762974295505245
5137.61742835,43.59272640417125
5138.54526449,44.04427633421431
5139.47299756,44.512054397558344
5140.4008337,45.126521684392266
5141.32856677,46.0026039640647
5142.2568151899995,46.62924846511771
5143.18465133,46.63375558082056
5144.112384399999,46.38339897551438
5145.04022054,46.00726637139075
5145.967953609999,45.72560682230872
5146.89620203,45.92500484756444
5147.82403817,46.00158952356594
5148.75177124,45.950783623484355
5149.67960738,46.354082947888465
5150.60734045,46.72735083476543
5151.53558887,46.81447816742189
5152.46342501,46.74237162728331
5153.3911580799995,46.29569097950033
5154.31899422,45.5652922022993
5155.246727289999,45.24874125429702
5156.17497571,45.76747443841153
5157.10281185,47.458996707718896
5158.03054492,51.795582895020274
5158.95838106,60.79495408583852
5159.886114129999,74.89875475885826
5160.81436255,90.6688029373503
5161.742198689999,100.66696734564653
5162.6699317600005,98.46448762616824
5163.597767899999,85.35591640466865
5164.52550097,68.9122001155272
5165.45374939,56.27327280238067
5166.38158553,49.307804623365236
5167.3093186,45.94305954328987
5168.237051669999,44.393012448933945
5169.1648878099995,43.902660378942116
5170.09313623,44.224369818160845
5171.02097237,44.842018224203834
5171.94870544,44.90007923901919
5172.876438509999,44.31927564588296
5173.80427465,43.901116115817686
5174.73252307,44.220920047547004
5175.660359209999,44.99975471633422
5176.588092280001,45.450237864500366
5177.51582535,45.209417897835586
5178.4436614900005,45.319434311409225
5179.37190991,46.04909001573903
5180.29974605,46.381393324160484
5181.22747912,46.389512233353976
5182.1552121899995,46.08919975864612
5183.08304833,45.56538842948937
5184.01129675,45.60430273112904
5184.93913289,46.14551779790581
5185.86686596,46.40910022816046
5186.7945990299995,46.49050900216731
5187.72243517,47.002728776147215
5188.650683589999,47.590857906054886
5189.578416660001,47.55004371529833
5190.5062528,46.77337741853828
5191.4339858700005,45.72100145947059
5192.36182201,45.37946382724721
5193.29007043,45.86014708915836
5194.2178035,45.81713567109326
5195.14563964,45.00818042193235
5196.07337271,43.962111467516024
5197.00120885,42.944937078193576
5197.92945727,43.23478940088488
5198.85719034,44.95440940389326
5199.78502648,46.31319044111129
5200.71275955,46.90181185805276
5201.64059569,47.40647817076845
5202.568844109999,47.809958110719634
5203.49657718,47.51129250270874
5204.424413319999,46.63208130284574
5205.35214639,45.91179767748425
5206.27998253,45.7874338891555
5207.20823095,45.804853032390255
5208.13596402,45.67636886763265
5209.06380016,46.1531122979983
5209.99153323,46.80075799631053
5210.91936937,46.897784592495135
5211.847617789999,46.95239374147363
5212.77535086,47.11770904675976
5213.703186999999,47.318918625439714
5214.63092007,47.51420073696127
5215.558756209999,47.42287698306724
5216.487004629999,47.267167828389645
5217.4147377,47.362953251199365
5218.342573839999,47.662528563875334
5219.27030691,47.70795815225643
5220.19814305,47.030653313528084
5221.12639147,45.85665598809648
5222.05412454,45.42441926714615
5222.98196068,46.07318450989241
5223.90969375,46.536720338894355
5224.83742682,46.35146309407201
5225.765778309999,46.19669633320212
5226.693511379999,46.394266699591974
5227.621347519999,46.73110965333075
5228.549080589999,46.49596959477769
5229.4768136600005,46.10508304225294
5230.405165149999,46.40359610426872
5231.33289822,46.665476381841366
5232.260734359999,46.473681574663075
5233.18846743,46.44123632951464
5234.1162005,46.80067949465435
5235.04455199,46.961068527094035
5235.97228506,46.01248093977822
5236.9001212,44.693717635437736
5237.82785427,44.53411323083886
5238.75558734,45.151110474352286
5239.6839388299995,45.61633918380228
5240.611671899999,45.88706545961115
5241.539508039999,46.240950409557335
5242.467241109999,46.74522892700902
5243.394974180001,47.072789644152024
5244.32332567,47.05097899758184
5245.25105874,46.92874826182168
5246.1788948799995,47.035935929376286
5247.10662795,47.26341647660046
5248.03436102,47.28942141289651
5248.96271251,47.23405204741502
5249.89044558,47.436296138073125
5250.81817865,47.87370288587097
5251.74601479,48.09637532895847
5252.67374786,47.67016986526826
5253.60209935,46.96639117067994
5254.529832419999,46.58614948622316
5255.457565489999,46.199301868549796
5256.385401629999,45.499961587273724
5257.313134699999,45.29370709613649
5258.24148619,45.923491987349884
5259.16921926,46.670416063255715
5260.09695233,47.05512264583355
5261.02478847,46.96384241841915
5261.95252154,46.78397609021629
5262.88087303,46.90146479742434
5263.808606099999,46.90852242196747
5264.73633917,46.39396512541624
5265.664175309999,45.870178596165914
5266.59190838,46.04641674664745
5267.52025987,46.12586686815295
5268.4479929399995,45.9693285994818
5269.375726009999,46.45706156602301
5270.303562149999,47.19084684439476
5271.231295219999,47.37063432588404
5272.15964671,47.32333180870731
5273.08737978,47.35293088876886
5274.01511285,47.43637781482363
5274.94294899,47.79207793969337
5275.87068206,48.17676888719671
5276.798930479999,48.22157890274405
5277.72676662,48.01722802403003
5278.654499689999,47.77091101052049
5279.5823358299995,47.48307753254428
5280.510068899999,47.04458928797288
5281.438317319999,46.441394719891456
5282.36615346,45.71298205737549
5283.293886529999,45.59549149546351
5284.2217226699995,46.05496346164918
5285.149455739999,46.35723767272996
5286.07770416,46.249968350922
5287.005540300001,46.05936463061508
5287.93327337,45.8775117518022
5288.8611095100005,45.964487181813205
5289.78884258,46.32007348293048
5290.7170909999995,46.596536105495055
5291.64492714,46.54489994051033
5292.572660209999,46.42477842081639
5293.50049635,46.90188022735953
5294.428229419999,47.46760198089563
5295.35647784,47.183210240259065
5296.28431398,46.5569381519982
5297.2120470499995,46.05425249949978
5298.13988319,45.470379178246766
5299.067616259999,45.71812568853043
5299.9958646800005,46.51992353326377
5300.923700819999,46.20561391682097
5301.85143389,45.33019650025719
5302.77927003,45.623342987160996
5303.7070031,46.3471365386716
5304.63525152,46.31193841519672
5305.56308766,46.1900256179147
5306.4908207299995,46.11317117217109
5307.41865687,45.95091271050069
5308.346389939999,46.425706930234995
5309.27463836,46.852378714729966
5310.2024745,46.429998588531035
5311.13020757,45.746870803991776
5312.05804371,45.479205792499016
5312.9857767799995,45.579418742273916
5313.9140252,45.85607726922659
5314.841861339999,46.48055504401469
5315.76959441,47.18702610150841
5316.69743055,47.7950517686058
5317.6251636199995,48.21270014462246
5318.55341204,48.133760827272205
5319.48124818,47.951440968483865
5320.40898125,48.03400574657051
5321.33681739,47.83409058814983
5322.26455046,47.4544421224981
5323.19279888,47.523275860889335
5324.12063502,47.45285433734426
5325.04836809,46.251841090153405
5325.97620423,44.04642098671605
5326.9039373,41.67269510091185
5327.83218572,40.60960454833876
5328.760021859999,41.6114841068766
5329.68775493,43.68911175611524
5330.61559107,44.566464840567555
5331.54332414,42.8674166231482
5332.47157256,40.77680403300704
5333.3994087,41.12469574271977
5334.32714177,43.93061452001984
5335.2548748399995,46.5498568699036
5336.18271098,47.33277206903388
5337.1109594,47.42889563919291
5338.038795539999,47.83655840311354
5338.96652861,48.02264169440871
5339.89426168,47.713929783000346
5340.82209782,47.30449812490863
5341.75034624,46.45371871846225
5342.678182379999,44.17446577558644
5343.60591545,41.14289282447768
5344.53364852,40.3879400111383
5345.46148466,42.90528118148928
5346.38973308,45.97658721702478
5347.31756922,47.50782330065724
5348.24530229,47.458103719332414
5349.17303536,47.09241001789214
5350.1008715,47.66121939079452
5351.029119919999,48.10774351248247
5351.956956059999,47.00269869360902
5352.884689129999,45.716915280214636
5353.8124222,45.82598588184018
5354.740258339999,46.53766811905871
5355.66850676,46.67443710803426
5356.596342899999,46.69916143864502
5357.52407597,47.189100042638884
5358.45180904,47.62844995934926
5359.37964518,47.76029289787394
5360.3078936,48.00262328948055
5361.23572974,48.35942842476833
5362.16346281,48.45187784651397
5363.09119588,48.234092262681564
5364.01903202,47.82197444142907
5364.947280439999,47.16317987002759
5365.8751165799995,46.26029507336885
5366.802849649999,45.7316715566408
5367.730582719999,45.84071077991653
5368.658418859999,45.76437294391069
5369.58666728,45.16972093549294
5370.5145034199995,45.32454347354744
5371.44223649,46.020515847691335
5372.36996956,46.77531221976428
5373.2978057,47.80466373139508
5374.22605412,48.547867079590965
5375.15389026,48.78278087268728
5376.08162333,48.27917095592265
5377.0093564,47.38518283535444
5377.93719254,46.99827052658356
5378.865440959999,47.3908940290931
5379.793174029999,48.094972424644084
5380.721010169999,48.576260936329206
5381.648743239999,48.8703851247584
5382.576579379999,49.33279439245198
5383.5048278,49.28204649976837
5384.43256087,48.6616814288613
5385.36039701,48.00266185672026
5386.28813008,47.021525754649346
5387.21596622,45.61795514041515
5388.1442146399995,44.32842683613838
5389.07194771,44.176532837698915
5389.999783849999,45.63662244412758
5390.92751692,47.116010261275804
5391.855353059999,47.76546288876012
5392.78360148,48.2650458176714
5393.711334549999,48.17469231073887
5394.639170689999,47.23503454039266
5395.566903759999,46.38733669903935
5396.494739899999,46.293229126323524
5397.42298832,46.92473179008016
5398.35072139,47.947522505251285
5399.27855753,48.59741758350322
5400.2062906,48.74121757514735
5401.13412674,48.61138916571795
5402.06237516,48.47676564415389
5402.990108229999,48.66822763908523
5403.9179443699995,48.93492680656562
5404.845677439999,48.934592088177894
5405.773513579999,48.86527646612024
5406.701762,49.14899978555787
5407.629495069999,49.28992474962949
5408.55733121,48.3263037745158
5409.485064279999,47.039311049429486
5410.4129004199995,47.02732281770459
5411.341148839999,47.62648430681083
5412.26888191,47.30516619028413
5413.1967180500005,46.76121984269745
5414.12445112,47.15338162779559
5415.05228726,47.64520020435902
5415.98053568,47.73116376511818
5416.9082687499995,47.59938414570004
5417.83610489,47.4340626618981
5418.763837959999,47.858132143784175
5419.6916741,48.5865319948274
5420.61992252,49.24240547248316
5421.5476555899995,49.50722091374564
5422.47549173,49.24034588430272
5423.403224799999,48.5515616990307
5424.33106094,47.548756973280796
5425.259309359999,46.46801866506296
5426.1870424300005,45.64878112548698
5427.11487857,45.09267464140184
5428.04261164,44.6882395391562
5428.97044778,44.78274422290451
5429.8986962,45.948745983757725
5430.82642927,47.01234325996548
5431.75426541,45.815264789986216
5432.6819984799995,43.573665644429894
5433.60983462,43.65638311005779
5434.53808304,45.881570296988116
5435.46581611,47.429697518173874
5436.39365225,47.56421279679737
5437.3213853199995,47.35138713636549
5438.24922146,46.97686748951545
5439.177469879999,46.80549170557052
5440.10520295,47.76369135028817
5441.03303909,49.05994949277474
5441.96077216,49.60655244610163
5442.8886083,49.452966849071274
5443.81685672,48.83264468371043
5444.74458979,48.23847992872545
5445.67242593,47.924223097458864
5446.600159,47.471176779535384
5447.52799514,47.11994655396016
5448.456243559999,47.9134539951508
5449.38397663,49.200522014778116
5450.311812769999,49.89004231712713
5451.23954584,49.80349465458555
5452.167381979999,49.503743028943234
5453.095630399999,49.553225398993
5454.02336347,49.793167695255825
5454.95119961,49.876197997555444
5455.87893268,49.704268629501605
5456.80676882,49.59036342817211
5457.73501724,49.751646653311816
5458.66275031,49.65827637892011
5459.59058645,48.960872128972014
5460.51831952,47.98748270942314
5461.44615566,47.055563313253664
5462.374404079999,46.905005346735585
5463.302137149999,47.74890408514357
5464.229973289999,48.354026825296444
5465.157706359999,48.29364411575823
5466.085542499999,48.23908634999815
5467.013790919999,48.67712495837261
5467.94152399,49.45770463214216
5468.86936013,50.02741199330392
5469.7970932,50.122640800436656
5470.72492934,49.65005735297536
5471.65317776,49.04378226270751
5472.58091083,48.878235151865155
5473.50874697,49.36088592578259
5474.43648004,49.93636689075488
5475.36431618,49.95279241193211
5476.292564599999,49.61915221505974
5477.220297669999,49.45300508932169
5478.148133809999,49.40682171579988
5479.075866879999,49.22283166116985
5480.003703019999,48.51718925402453
5480.9319514399995,47.6873089664855
5481.85968451,47.788374590593975
5482.78752065,48.671194078291805
5483.71525372,49.2474265712934
5484.64308986,49.31388600943845
5485.5713382799995,49.251136108285415
5486.49907135,49.087615919370144
5487.426907489999,48.75720416978862
5488.35464056,48.12178972185569
5489.282476699999,47.76644639748797
5490.21072512,48.215133408574665
5491.138458189999,48.35670127357978
5492.066294329999,46.97213945732858
5492.994027399999,44.76910583975365
5493.921863539999,44.54361509075504
5494.85011196,46.60499219348006
5495.77784503,49.53780915357589
5496.70568117,50.59090319771855
5497.63341424,49.36463551109295
5498.56125038,48.49638921968837
5499.4894988,49.0551212758159
5500.417231869999,49.540878874147936
5501.3450680099995,49.32736287436602
5502.272801079999,48.94606773329596
5503.200637219999,48.96001882694272
5504.12888564,48.9309622414069
5505.056618709999,48.19788118037591
5505.98445485,47.37164914752365
5506.912187919999,47.79868775558862
5507.840024059999,48.841197501272404
5508.76827248,49.327892598070136
5509.69600555,49.268707602847726
5510.6238416900005,48.87769702002873
5511.55157476,48.88171132981601
5512.4794109,49.18727813250907
5513.40765932,49.17979856362466
5514.3353923899995,48.87793929116955
5515.26322853,48.91727965196373
5516.190961599999,49.54937765251116
5517.1187977399995,50.18454116414183
5518.04704616,50.19016294700414
5518.9747792299995,49.94390111926692
5519.90261537,50.26506847028985
5520.830348439999,50.72428494095144
5521.75818458,50.77783790480979
5522.686432999999,50.66450131547673
5523.6141660700005,50.683073084897316
5524.54200221,50.83822294676678
5525.46973528,50.89066498271533
5526.39757142,50.52376154080217
5527.32581984,49.66429130035275
5528.25355291,49.15667978510307
5529.18138905,49.19247456845521
5530.1091221199995,49.31360031134888
5531.03695826,49.05357674367531
5531.96520668,48.83713592290974
5532.89293975,48.83987885472742
5533.82077589,48.84399293148372
5534.7485089599995,48.735059309008314
5535.6763451,48.237925812736016
5536.604593519999,47.43655422442189
5537.53232659,46.88575429956082
5538.46016273,47.35631126319859
5539.3878958,48.75256536442659
5540.31573194,49.83804636480734
5541.24398036,50.49911055907816
5542.17171343,50.76203739439672
5543.09954957,50.33241518925126
5544.02728264,50.154277392146625
5544.95511878,50.1568741329045
5545.8833672,49.933463483417995
5546.81110027,49.563826089370856
5547.73893641,49.28809118356187
5548.66666948,49.25642500026627
5549.59450562,49.13456830122086
5550.522754039999,49.25549190630862
5551.45048711,49.669233348195284
5552.37832325,49.912565839755416
5553.30605632,49.96813900530463
5554.23389246,49.859102705624025
5555.16214088,49.75912827029784
5556.08987395,49.54438366728186
5557.01771009,49.39179138210261
5557.94544316,49.318727340095975
5558.8732793,49.16423015117526
5559.801527719999,48.9091638023347
5560.72926079,48.865598939122435
5561.657096929999,48.89561717746231
5562.58483,48.69318618431997
5563.512666139999,47.93322846381335
5564.440914559999,47.496680152977014
5565.36864763,48.328530267592484
5566.29648377,49.33611300913375
